booking_id,hotel_id,date_id,reserved_room_type_id,assigned_room_type_id,country_id,market_segment_id,customer_segment_id,meal_id,is_canceled,booking_status,lead_time,total_nights,total_guests,adr,booking_value,estimated_revenue,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests
73735,2,20161230,1,1,6,3,1,1,0,Not Canceled,17,2,2,138,276,276,0,0,0,2
73736,2,20161228,3,3,6,3,1,1,0,Not Canceled,19,4,2,131.35,525.4,525.4,0,0,0,1
73737,2,20161230,1,1,2,1,1,1,0,Not Canceled,11,2,3,120,240,240,3,0,0,3
73738,2,20170101,3,3,13,3,1,1,0,Not Canceled,355,1,2,87.3,87.3,87.3,0,0,0,1
73739,2,20161229,3,3,6,3,1,1,0,Not Canceled,7,4,2,125.8,503.2,503.2,0,0,0,2
73740,2,20161228,1,1,18,3,1,4,0,Not Canceled,278,5,2,71.23,356.15,356.15,0,0,0,1
73741,2,20161229,3,3,6,3,1,1,0,Not Canceled,7,4,1,125.8,503.2,503.2,0,0,0,2
73742,2,20161230,1,1,5,3,1,4,0,Not Canceled,7,3,2,120,360,360,0,0,0,0
73743,2,20161229,1,1,94,3,1,4,0,Not Canceled,16,4,2,102,408,408,0,0,0,2
73744,2,20161228,1,1,6,3,1,1,0,Not Canceled,4,5,2,125,625,625,0,0,0,1
73745,2,20161227,1,1,26,4,3,1,0,Not Canceled,41,6,2,70,420,420,1,0,0,1
73746,2,20161227,3,3,6,3,1,1,0,Not Canceled,7,6,2,116.73,700.38,700.38,0,0,0,2
73747,2,20161229,1,1,18,4,1,1,0,Not Canceled,127,4,2,84.15,336.6,336.6,0,0,0,0
73748,2,20161227,1,1,26,4,3,1,0,Not Canceled,41,6,2,70,420,420,1,0,0,0
73749,2,20161229,9,1,43,3,3,1,0,Not Canceled,353,4,2,73.74,294.96,294.96,6,0,0,0
73750,2,20161229,9,1,43,3,3,1,0,Not Canceled,352,4,2,73.74,294.96,294.96,1,0,0,0
73751,2,20170101,1,1,2,6,3,1,0,Not Canceled,20,1,1,65,65,65,1,0,0,0
73752,2,20170101,1,1,2,6,3,1,0,Not Canceled,20,1,2,65,65,65,0,0,0,0
73753,2,20161231,1,1,18,3,1,4,0,Not Canceled,18,2,2,129,258,258,0,0,0,1
73754,2,20170101,1,1,2,6,3,1,0,Not Canceled,44,1,1,65,65,65,1,0,0,0
73755,2,20161231,3,3,18,3,1,1,0,Not Canceled,18,2,2,148,296,296,0,0,0,1
73756,2,20170101,1,3,2,6,3,1,0,Not Canceled,44,1,2,65,65,65,0,0,0,0
73757,2,20170101,1,3,2,6,3,1,0,Not Canceled,44,1,3,65,65,65,1,0,0,0
73758,2,20161230,1,3,2,4,3,1,0,Not Canceled,18,3,3,93.67,281.01,281.01,1,0,0,0
73759,2,20161227,1,1,26,4,3,1,0,Not Canceled,32,6,2,70,420,420,0,0,0,0
73760,2,20161230,1,1,2,4,3,1,0,Not Canceled,18,3,2,75,225,225,1,0,0,1
73761,2,20161227,1,1,26,4,3,1,0,Not Canceled,32,6,1,63.33,379.98,379.98,1,0,0,0
73762,2,20161227,1,1,26,4,3,1,0,Not Canceled,25,6,3,87.33,523.98,523.98,1,0,0,0
73763,2,20170101,1,1,2,6,3,1,0,Not Canceled,44,1,2,65,65,65,0,0,0,0
73764,2,20161227,4,4,26,4,3,1,0,Not Canceled,15,6,3,140,840,840,1,0,0,0
73765,2,20161228,1,1,43,3,1,1,0,Not Canceled,252,5,2,81.43,407.15,407.15,0,0,0,2
73766,2,20161230,1,1,2,4,3,1,0,Not Canceled,28,3,2,141.67,425.01,425.01,1,0,0,1
73767,2,20161227,1,1,2,4,3,1,0,Not Canceled,41,6,2,58.5,351,351,4,0,0,0
73768,2,20161230,1,1,2,4,3,1,0,Not Canceled,28,3,2,141.67,425.01,425.01,1,0,0,0
73769,2,20161229,1,1,1,3,1,4,0,Not Canceled,252,4,2,53.47,213.88,213.88,0,0,0,1
73770,2,20161227,1,3,26,4,3,1,0,Not Canceled,6,6,2,70,420,420,3,0,0,1
73771,2,20161229,1,1,13,3,1,1,0,Not Canceled,245,4,2,145.8,583.2,583.2,0,0,0,1
73772,2,20170101,1,3,26,6,3,1,0,Not Canceled,44,1,3,65,65,65,3,0,0,0
73773,2,20161227,1,1,26,4,3,1,0,Not Canceled,15,6,2,70,420,420,0,0,0,0
73774,2,20161227,1,1,26,4,3,1,0,Not Canceled,15,6,2,70,420,420,0,0,0,1
73775,2,20161227,1,1,26,4,3,1,0,Not Canceled,32,6,2,70,420,420,0,0,0,1
73776,2,20161227,1,3,26,4,3,1,0,Not Canceled,6,6,2,70,420,420,2,0,0,1
73777,2,20161229,1,1,94,3,1,4,0,Not Canceled,17,4,2,102,408,408,0,0,0,1
73778,2,20161229,1,1,26,4,3,1,0,Not Canceled,0,4,1,65,260,260,1,0,0,0
73779,2,20161229,1,1,4,4,1,1,0,Not Canceled,244,4,3,176.04,704.16,704.16,2,0,0,1
73780,2,20161227,3,9,26,4,3,1,0,Not Canceled,15,6,3,87.33,523.98,523.98,1,0,0,1
73781,2,20161228,1,1,4,3,1,1,0,Not Canceled,259,5,2,140.43,702.15,702.15,0,0,0,2
73782,2,20161228,1,1,4,3,1,1,0,Not Canceled,259,5,2,131.43,657.15,657.15,0,0,0,2
73783,2,20161229,1,1,18,3,1,1,0,Not Canceled,222,4,2,83.1,332.4,332.4,1,0,0,1
73784,2,20161230,1,2,6,4,1,1,0,Not Canceled,207,3,2,95,285,285,0,0,0,0
73785,2,20161229,3,3,13,3,1,1,0,Not Canceled,203,4,2,102.85,411.4,411.4,0,0,0,2
73786,2,20161230,1,1,6,4,1,1,0,Not Canceled,207,3,2,95,285,285,0,0,0,0
73787,2,20170101,3,3,2,1,1,1,0,Not Canceled,3,1,3,146.5,146.5,146.5,0,0,1,2
73788,2,20161231,1,1,34,4,1,1,0,Not Canceled,221,2,2,71.28,142.56,142.56,0,0,0,0
73789,2,20170101,3,3,1,3,1,1,0,Not Canceled,356,1,2,87.3,87.3,87.3,0,0,0,3
73790,2,20161230,1,1,6,4,1,1,0,Not Canceled,207,3,2,161.67,485.01,485.01,2,0,0,0
73791,2,20161227,3,3,13,3,1,1,0,Not Canceled,272,6,2,110.78,664.68,664.68,1,0,0,0
73792,2,20161229,1,1,6,3,1,4,0,Not Canceled,15,4,2,102,408,408,0,0,0,2
73793,2,20161231,3,3,4,3,1,1,0,Not Canceled,9,2,2,148,296,296,0,0,0,0
73794,2,20170101,6,5,13,3,1,1,0,Not Canceled,64,1,4,185.4,185.4,185.4,0,0,0,0
73795,2,20161230,1,1,6,4,1,3,0,Not Canceled,207,3,2,183,549,549,1,0,0,0
73796,2,20161230,1,1,18,3,1,4,0,Not Canceled,6,3,2,126,378,378,0,0,0,0
73797,2,20161230,1,1,6,4,3,1,0,Not Canceled,207,3,2,95,285,285,0,0,0,0
73798,2,20161231,3,3,2,1,1,1,0,Not Canceled,54,2,3,122.5,245,245,1,0,0,0
73799,2,20161230,1,1,6,4,1,1,0,Not Canceled,207,3,2,161.67,485.01,485.01,0,0,0,0
73800,2,20161231,6,6,1,3,1,1,0,Not Canceled,20,2,2,208,416,416,1,0,0,1
73801,2,20161230,1,3,6,4,1,1,0,Not Canceled,207,3,2,161.67,485.01,485.01,0,0,0,0
73802,2,20161231,4,4,2,1,3,1,0,Not Canceled,81,2,4,451.5,903,903,1,0,0,4
73803,2,20161231,1,1,2,1,3,1,0,Not Canceled,81,2,2,254,508,508,0,0,0,4
73804,2,20161229,3,3,8,3,1,1,0,Not Canceled,7,4,2,125.8,503.2,503.2,0,0,0,0
73805,2,20161229,1,1,77,3,1,1,0,Not Canceled,282,4,2,83.3,333.2,333.2,0,0,0,1
73806,2,20161229,1,1,8,3,1,1,0,Not Canceled,4,4,2,122.48,489.92,489.92,0,0,0,1
73807,2,20161230,1,1,6,4,3,1,0,Not Canceled,207,3,2,161.67,485.01,485.01,0,0,0,0
73808,2,20161230,3,3,6,3,1,3,0,Not Canceled,57,3,2,314.1,942.3,942.3,0,0,0,0
73809,2,20161229,1,1,26,4,3,1,0,Not Canceled,0,4,2,12,48,48,1,0,0,0
73810,2,20161229,3,3,4,3,1,1,0,Not Canceled,39,4,2,201.08,804.32,804.32,0,0,0,0
73811,2,20161231,3,3,3,1,1,1,0,Not Canceled,1,2,1,172.8,345.6,345.6,1,0,0,0
73812,2,20170103,3,3,3,1,1,1,0,Not Canceled,0,2,2,108,216,216,0,0,0,0
73813,2,20161229,3,3,6,3,1,1,0,Not Canceled,21,4,2,131.35,525.4,525.4,0,0,0,1
73814,2,20161230,1,1,6,4,3,1,0,Not Canceled,29,3,2,161.67,485.01,485.01,0,0,0,0
73815,2,20170101,1,1,2,6,3,1,0,Not Canceled,44,2,1,60,120,120,2,0,0,0
73816,2,20170101,1,1,2,6,3,1,0,Not Canceled,44,2,2,65,130,130,1,0,0,1
73817,2,20170101,1,1,2,6,3,1,0,Not Canceled,44,2,2,65,130,130,1,0,0,0
73818,2,20170101,1,1,2,6,3,1,0,Not Canceled,46,2,2,65,130,130,0,0,0,0
73819,2,20161227,1,1,26,4,3,1,0,Not Canceled,41,7,2,69.29,485.03,485.03,0,0,0,0
73820,2,20161227,1,1,26,4,3,1,0,Not Canceled,1,7,3,86.43,605.01,605.01,0,0,0,1
73821,2,20170101,1,1,2,6,3,1,0,Not Canceled,11,2,2,65,130,130,1,0,0,0
73822,2,20161227,1,1,26,4,3,1,0,Not Canceled,41,7,2,69.29,485.03,485.03,0,0,0,1
73823,2,20170101,1,1,2,6,3,1,0,Not Canceled,20,2,2,65,130,130,1,0,0,0
73824,2,20161227,1,3,26,4,3,1,0,Not Canceled,1,7,3,86.43,605.01,605.01,0,0,0,0
73825,2,20161227,4,4,26,4,3,1,0,Not Canceled,41,7,3,89.29,625.03,625.03,2,0,0,0
73826,2,20170101,1,1,2,6,3,1,0,Not Canceled,46,2,2,65,130,130,0,0,0,1
73827,2,20170102,1,1,5,3,1,4,0,Not Canceled,49,1,2,79.2,79.2,79.2,0,0,0,1
73828,2,20170102,1,1,6,1,1,4,0,Not Canceled,0,1,2,96,96,96,0,0,0,2
73829,2,20161229,4,4,26,1,1,1,0,Not Canceled,61,5,3,255.48,1277.4,1277.4,3,0,1,1
73830,2,20161229,1,1,22,4,3,1,0,Not Canceled,269,5,1,70,350,350,0,0,0,0
73831,2,20161229,3,3,1,3,1,1,0,Not Canceled,58,5,2,178.56,892.8,892.8,0,0,0,2
73832,2,20170102,3,3,94,3,1,1,0,Not Canceled,92,1,3,106.72,106.72,106.72,0,0,0,1
73833,2,20170102,1,1,18,3,1,1,0,Not Canceled,1,1,2,114,114,114,0,0,0,0
73834,2,20170102,6,5,94,3,1,1,0,Not Canceled,84,1,5,156.6,156.6,156.6,1,0,0,1
73835,2,20170102,6,5,94,3,1,1,0,Not Canceled,65,1,4,156.6,156.6,156.6,0,0,0,0
73836,2,20170103,6,5,94,3,4,1,0,Not Canceled,66,1,4,156.6,156.6,156.6,0,0,0,0
73837,2,20161231,3,3,6,3,1,1,0,Not Canceled,24,3,2,137.33,411.99,411.99,2,0,0,1
73838,2,20161229,1,1,22,4,3,1,0,Not Canceled,269,5,2,80,400,400,0,0,0,1
73839,2,20161228,1,1,13,3,1,1,0,Not Canceled,281,6,2,68.07,408.42,408.42,0,0,0,1
73840,2,20161229,1,1,13,3,1,1,0,Not Canceled,294,5,2,82.11,410.55,410.55,0,0,0,1
73841,2,20161229,1,1,22,4,3,1,0,Not Canceled,269,5,1,70,350,350,0,0,0,1
73842,2,20161229,1,3,22,4,3,1,0,Not Canceled,269,5,1,70,350,350,1,0,0,0
73843,2,20161229,1,1,22,4,3,1,0,Not Canceled,304,5,1,70,350,350,1,35,0,1
73844,2,20161229,1,1,22,5,3,1,0,Not Canceled,304,5,1,20,100,100,0,35,0,0
73845,2,20161229,1,1,22,4,3,1,0,Not Canceled,269,5,2,80,400,400,2,0,0,0
73846,2,20161231,1,1,6,4,1,1,0,Not Canceled,99,3,2,141.67,425.01,425.01,0,0,0,3
73847,2,20161227,1,1,8,3,1,1,0,Not Canceled,246,7,3,93.36,653.52,653.52,3,0,0,2
73848,2,20161227,1,1,8,3,1,1,0,Not Canceled,246,7,2,58.36,408.52,408.52,0,0,0,1
73849,2,20161230,3,3,4,3,1,1,0,Not Canceled,23,4,2,133.55,534.2,534.2,0,0,0,1
73850,2,20170102,1,1,2,3,1,1,0,Not Canceled,0,1,2,115,115,115,1,0,0,0
73851,2,20161231,1,3,4,4,1,1,0,Not Canceled,103,3,3,205,615,615,0,0,0,0
73852,2,20161231,3,3,26,3,1,1,0,Not Canceled,240,3,3,253.1,759.3,759.3,0,0,1,2
73853,2,20161231,1,3,4,4,1,1,0,Not Canceled,103,3,2,150.67,452.01,452.01,0,0,0,0
73854,2,20161228,1,1,22,3,1,1,0,Not Canceled,291,6,2,80.75,484.5,484.5,2,0,0,2
73855,2,20161230,1,1,13,3,1,1,0,Not Canceled,5,4,2,122.48,489.92,489.92,0,0,0,2
73856,2,20161231,1,3,6,4,1,1,0,Not Canceled,99,3,2,150.67,452.01,452.01,0,0,0,1
73857,2,20161230,1,1,6,3,1,1,0,Not Canceled,6,4,2,122.48,489.92,489.92,0,0,0,3
73858,2,20161229,1,1,1,3,1,4,0,Not Canceled,249,5,1,53.45,267.25,267.25,0,0,0,1
73859,2,20170101,3,3,3,1,1,1,0,Not Canceled,5,2,2,110.25,220.5,220.5,0,0,0,1
73860,2,20170102,5,5,3,3,1,1,0,Not Canceled,88,2,4,168.33,336.66,336.66,0,0,0,1
73861,2,20170102,1,1,1,3,1,4,0,Not Canceled,0,2,1,0,0,0,2,0,0,1
73862,2,20170103,1,1,5,2,1,1,0,Not Canceled,6,1,1,80,80,80,0,0,0,0
73863,2,20170320,1,1,5,2,1,1,0,Not Canceled,17,1,1,80,80,80,0,0,0,0
73864,2,20161228,4,4,18,1,1,1,0,Not Canceled,128,7,3,134.1,938.7,938.7,0,0,0,1
73865,2,20161231,1,1,6,4,1,1,0,Not Canceled,103,4,2,125,500,500,0,0,0,0
73866,2,20170102,4,4,2,1,1,1,0,Not Canceled,0,2,2,132,264,264,0,0,0,0
73867,2,20170103,1,1,13,1,1,1,0,Not Canceled,6,1,1,98,98,98,2,0,0,0
73868,2,20170102,3,3,43,3,1,1,0,Not Canceled,12,2,1,132,264,264,0,0,0,1
73869,2,20170101,3,3,13,3,1,1,0,Not Canceled,77,3,3,139.8,419.4,419.4,0,0,0,0
73870,2,20170101,3,3,1,3,1,1,0,Not Canceled,77,3,3,139.8,419.4,419.4,0,0,0,0
73871,2,20161227,1,3,26,3,1,1,0,Not Canceled,152,8,3,114.43,915.44,915.44,0,0,0,1
73872,2,20170102,3,3,18,3,1,1,0,Not Canceled,67,2,2,102.6,205.2,205.2,0,0,0,0
73873,2,20170102,1,1,34,3,1,4,0,Not Canceled,4,2,2,113,226,226,1,0,1,0
73874,2,20170103,1,1,2,3,1,4,0,Not Canceled,0,1,2,88,88,88,0,0,0,0
73875,2,20170101,1,1,4,3,1,1,0,Not Canceled,41,3,2,123.67,371.01,371.01,0,0,0,0
73876,2,20170102,4,4,94,3,1,1,0,Not Canceled,1,2,2,149,298,298,0,0,0,0
73877,2,20161228,3,1,43,3,1,1,0,Not Canceled,19,7,2,121.2,848.4,848.4,0,0,0,2
73878,2,20161230,1,1,6,3,1,1,0,Not Canceled,5,5,2,116,580,580,0,0,0,1
73879,2,20170101,3,3,21,3,1,1,0,Not Canceled,84,3,2,112.2,336.6,336.6,0,0,0,0
73880,2,20170101,3,3,21,3,1,1,0,Not Canceled,90,3,3,139.8,419.4,419.4,0,0,0,0
73881,2,20161230,1,1,2,3,1,1,0,Not Canceled,231,5,2,63.75,318.75,318.75,0,0,0,1
73882,2,20161231,1,1,2,4,1,1,0,Not Canceled,171,4,2,76.08,304.32,304.32,0,0,0,1
73883,2,20161228,9,1,15,3,1,1,0,Not Canceled,258,7,2,73.41,513.87,513.87,2,0,0,3
73884,2,20161228,9,1,15,3,1,1,0,Not Canceled,259,7,3,73.41,513.87,513.87,3,0,0,3
73885,2,20170103,1,1,2,1,1,1,0,Not Canceled,0,1,1,176,176,176,1,0,0,0
73886,2,20170103,1,1,2,5,1,1,0,Not Canceled,0,1,1,0,0,0,1,0,0,0
73887,2,20170418,1,1,2,5,1,1,0,Not Canceled,0,1,1,0,0,0,0,0,1,2
73888,2,20170102,1,1,4,3,1,4,0,Not Canceled,22,2,2,97,194,194,0,0,0,1
73889,2,20161228,1,1,6,3,1,1,0,Not Canceled,259,7,3,80.26,561.82,561.82,3,0,0,3
73890,2,20170103,1,1,2,1,1,4,0,Not Canceled,0,1,2,88,88,88,1,0,0,0
73891,2,20161228,1,1,12,3,1,4,0,Not Canceled,14,7,2,98.11,686.77,686.77,0,0,0,1
73892,2,20161228,1,1,13,4,1,1,0,Not Canceled,291,7,2,68,476,476,0,0,0,0
73893,2,20161231,1,1,4,3,1,1,0,Not Canceled,42,4,3,102,408,408,1,0,0,1
73894,2,20170102,1,1,4,3,1,1,0,Not Canceled,91,2,2,102.6,205.2,205.2,0,0,0,0
73895,2,20170103,1,1,3,1,1,1,0,Not Canceled,50,1,2,79.2,79.2,79.2,0,0,0,0
73896,2,20170102,1,3,18,3,1,1,0,Not Canceled,13,2,2,122,244,244,2,0,0,1
73897,2,20170103,3,3,55,3,1,1,0,Not Canceled,72,1,2,102.6,102.6,102.6,0,0,0,1
73898,2,20170102,1,1,19,3,1,4,0,Not Canceled,18,2,2,104,208,208,0,0,0,1
73899,2,20161230,3,3,57,3,1,1,0,Not Canceled,23,5,3,119.36,596.8,596.8,1,0,0,3
73900,2,20161229,4,4,3,1,1,1,0,Not Canceled,42,7,2,146.29,1024.03,1024.03,0,0,0,0
73901,2,20170102,1,1,55,3,1,1,0,Not Canceled,39,3,2,104,312,312,0,0,0,0
73902,2,20170101,4,6,18,3,1,3,0,Not Canceled,7,4,3,161.5,646,646,0,0,0,0
73903,2,20170102,3,3,89,3,1,1,0,Not Canceled,84,3,3,126,378,378,0,0,0,1
73904,2,20170102,3,3,14,3,1,3,0,Not Canceled,108,3,2,136.8,410.4,410.4,2,0,0,1
73905,2,20170104,1,1,26,3,1,4,0,Not Canceled,41,1,2,88,88,88,0,0,0,1
73906,2,20170102,1,1,4,3,1,1,0,Not Canceled,69,3,2,93.6,280.8,280.8,0,0,0,1
73907,2,20170104,1,1,2,1,1,4,0,Not Canceled,0,1,1,88,88,88,0,0,0,0
73908,2,20170103,1,1,4,3,1,4,0,Not Canceled,20,2,2,97,194,194,0,0,0,1
73909,2,20170102,3,3,1,3,1,1,0,Not Canceled,26,3,2,125,375,375,0,0,0,1
73910,2,20170102,1,1,4,3,1,1,0,Not Canceled,17,3,2,108.17,324.51,324.51,0,0,1,2
73911,2,20170103,1,1,4,3,1,1,0,Not Canceled,4,2,2,81.62,163.24,163.24,0,0,0,1
73912,2,20170101,1,1,43,3,1,1,0,Not Canceled,35,4,2,95.2,380.8,380.8,0,0,0,2
73913,2,20170103,1,1,2,3,1,4,0,Not Canceled,50,2,1,54.05,108.1,108.1,0,0,0,2
73914,2,20170103,9,1,4,3,1,1,0,Not Canceled,110,2,2,91.6,183.2,183.2,1,0,0,2
73915,2,20170102,1,1,2,1,1,1,0,Not Canceled,0,3,1,109.67,329.01,329.01,0,0,0,0
73916,2,20170116,1,1,2,2,1,1,0,Not Canceled,0,2,1,80,160,160,0,0,0,1
73917,2,20170103,9,1,4,3,1,1,0,Not Canceled,110,2,2,91.6,183.2,183.2,0,0,0,1
73918,2,20170104,1,1,6,3,1,1,0,Not Canceled,37,1,1,72.38,72.38,72.38,0,0,0,1
73919,2,20170102,3,3,18,3,1,1,0,Not Canceled,139,3,2,112.5,337.5,337.5,0,0,0,0
73920,2,20170103,6,5,13,3,1,1,0,Not Canceled,130,2,4,165.6,331.2,331.2,0,0,0,2
73921,2,20170102,3,3,13,3,1,1,0,Not Canceled,204,3,2,103.5,310.5,310.5,0,0,0,1
73922,2,20170103,3,3,6,1,1,1,0,Not Canceled,1,2,2,98,196,196,0,0,0,1
73923,2,20170101,1,1,14,3,1,3,0,Not Canceled,18,4,2,111.78,447.12,447.12,0,0,0,1
73924,2,20170103,4,4,18,1,1,1,0,Not Canceled,172,2,4,128.4,256.8,256.8,0,0,0,0
73925,2,20161231,1,3,15,4,1,3,0,Not Canceled,96,5,2,166,830,830,0,0,0,0
73926,2,20170103,1,1,88,3,1,4,0,Not Canceled,18,2,1,79.2,158.4,158.4,1,0,0,2
73927,2,20170104,1,1,13,3,1,4,0,Not Canceled,33,1,2,88,88,88,0,0,0,1
73928,2,20170101,3,3,2,3,1,1,0,Not Canceled,76,4,2,75.86,303.44,303.44,0,0,0,1
73929,2,20170103,3,3,61,1,1,1,0,Not Canceled,0,2,2,108,216,216,0,0,0,0
73930,2,20170101,3,3,18,3,1,1,0,Not Canceled,76,4,2,75.86,303.44,303.44,0,0,0,1
73931,2,20161230,3,3,19,3,1,1,0,Not Canceled,23,6,2,115.9,695.4,695.4,0,0,0,2
73932,2,20161230,3,3,34,3,1,1,0,Not Canceled,23,6,2,115.9,695.4,695.4,0,0,0,2
73933,2,20170101,3,3,18,3,1,1,0,Not Canceled,8,4,2,112.2,448.8,448.8,0,0,0,1
73934,2,20170101,3,3,2,3,1,1,0,Not Canceled,5,4,2,112.2,448.8,448.8,0,0,0,0
73935,2,20161230,4,4,6,1,1,3,0,Not Canceled,53,6,2,208.17,1249.02,1249.02,3,0,0,0
73936,2,20170103,3,3,71,3,1,1,0,Not Canceled,44,2,3,146.3,292.6,292.6,0,0,0,2
73937,2,20170104,1,1,2,3,1,1,0,Not Canceled,1,1,1,9,9,9,1,0,0,1
73938,2,20170103,3,3,2,3,1,1,0,Not Canceled,13,2,2,89.32,178.64,178.64,0,0,0,2
73939,2,20161231,3,3,6,3,1,3,0,Not Canceled,53,5,2,194.4,972,972,0,0,0,3
73940,2,20170104,1,1,2,3,1,4,0,Not Canceled,1,1,2,0,0,0,1,0,0,1
73941,2,20170104,1,1,13,3,1,4,0,Not Canceled,0,1,2,88,88,88,0,0,0,1
73942,2,20170102,3,3,3,1,1,1,0,Not Canceled,0,3,1,109.33,327.99,327.99,1,0,0,0
73943,2,20170103,1,1,3,3,1,4,0,Not Canceled,40,3,2,67.76,203.28,203.28,0,0,0,1
73944,2,20170102,1,1,4,3,1,1,0,Not Canceled,9,4,2,96.9,387.6,387.6,0,0,0,2
73945,2,20170102,3,3,18,3,1,1,0,Not Canceled,108,4,3,119,476,476,0,0,0,1
73946,2,20170103,1,1,26,3,1,1,0,Not Canceled,68,3,2,72.07,216.21,216.21,0,0,0,1
73947,2,20170102,1,1,18,3,3,4,0,Not Canceled,306,4,2,67.15,268.6,268.6,0,0,0,0
73948,2,20170102,1,1,2,3,1,4,0,Not Canceled,43,4,2,74.8,299.2,299.2,0,0,0,2
73949,2,20170102,1,1,18,3,3,1,0,Not Canceled,306,4,3,92.65,370.6,370.6,1,0,0,0
73950,2,20170102,1,1,18,3,3,4,0,Not Canceled,306,4,2,67.15,268.6,268.6,1,0,0,0
73951,2,20170102,1,1,18,3,1,1,0,Not Canceled,9,4,3,116.15,464.6,464.6,0,0,0,0
73952,2,20170104,3,3,34,3,1,1,0,Not Canceled,2,2,3,156,312,312,0,0,0,0
73953,2,20170101,4,4,18,1,1,1,0,Not Canceled,70,5,4,135.96,679.8,679.8,1,0,0,2
73954,2,20170103,1,1,19,3,1,1,0,Not Canceled,28,3,1,96,288,288,0,0,0,1
73955,2,20170104,1,1,34,3,1,4,0,Not Canceled,36,2,2,88,176,176,0,0,0,1
73956,2,20170103,3,3,21,3,1,1,0,Not Canceled,7,3,3,165,495,495,0,0,1,2
73957,2,20170102,1,1,6,3,1,4,0,Not Canceled,22,4,2,74.8,299.2,299.2,0,0,0,3
73958,2,20170103,1,1,23,3,1,4,0,Not Canceled,85,3,1,79.2,237.6,237.6,2,0,0,2
73959,2,20170102,1,1,18,3,1,1,0,Not Canceled,62,4,2,88.4,353.6,353.6,0,0,0,3
73960,2,20170103,1,1,13,3,1,1,0,Not Canceled,65,3,2,93.6,280.8,280.8,0,0,0,1
73961,2,20170102,1,1,4,3,1,1,0,Not Canceled,71,4,2,97.4,389.6,389.6,0,0,1,2
73962,2,20170102,1,1,13,3,1,1,0,Not Canceled,19,4,2,96.9,387.6,387.6,0,0,0,1
73963,2,20170102,1,1,19,3,1,1,0,Not Canceled,30,4,1,88.4,353.6,353.6,0,0,0,3
73964,2,20170102,1,1,19,3,1,1,0,Not Canceled,30,4,2,88.4,353.6,353.6,0,0,0,3
73965,2,20170105,3,3,11,3,1,1,0,Not Canceled,129,1,3,135,135,135,0,0,1,3
73966,2,20170120,4,4,11,3,4,1,0,Not Canceled,5,4,3,125.8,503.2,503.2,0,0,0,3
73967,2,20170102,3,3,13,3,1,1,0,Not Canceled,76,4,3,119,476,476,0,0,0,1
73968,2,20161231,3,3,6,3,1,1,0,Not Canceled,7,6,2,118.2,709.2,709.2,0,0,0,1
73969,2,20170102,1,1,19,3,1,1,0,Not Canceled,116,4,2,88.4,353.6,353.6,0,0,0,2
73970,2,20170103,3,3,18,3,1,1,0,Not Canceled,126,3,3,126,378,378,0,0,0,3
73971,2,20170103,1,1,4,3,1,1,0,Not Canceled,44,3,2,106.07,318.21,318.21,0,0,0,1
73972,2,20170102,3,3,57,3,1,1,0,Not Canceled,79,4,3,119,476,476,0,0,0,1
73973,2,20170102,3,3,18,3,1,1,0,Not Canceled,113,4,3,140,560,560,1,0,0,0
73974,2,20170103,1,1,6,3,1,1,0,Not Canceled,3,3,2,90.1,270.3,270.3,0,0,0,1
73975,2,20170101,1,3,2,4,1,1,0,Not Canceled,89,5,3,99,495,495,0,0,0,0
73976,2,20170102,5,5,4,1,1,1,0,Not Canceled,104,4,4,188.1,752.4,752.4,2,0,1,0
73977,2,20170102,1,1,18,3,1,4,0,Not Canceled,22,4,2,74.8,299.2,299.2,0,0,0,1
73978,2,20170102,1,1,4,3,1,3,0,Not Canceled,29,4,2,120.7,482.8,482.8,0,0,0,1
73979,2,20170105,1,1,13,1,1,1,0,Not Canceled,1,1,2,95,95,95,0,0,0,1
73980,2,20170102,1,1,4,3,1,3,0,Not Canceled,29,4,2,129.7,518.8,518.8,0,0,0,1
73981,2,20170102,1,1,18,3,1,1,0,Not Canceled,19,4,2,96.9,387.6,387.6,1,0,0,2
73982,2,20170103,1,1,43,3,1,3,0,Not Canceled,89,3,2,127.8,383.4,383.4,0,0,0,1
73983,2,20170101,1,1,63,3,1,1,0,Not Canceled,17,5,1,103.52,517.6,517.6,0,0,0,1
73984,2,20170102,1,1,124,3,1,4,0,Not Canceled,100,4,2,74.8,299.2,299.2,1,0,0,2
73985,2,20170102,1,1,19,3,1,1,0,Not Canceled,0,4,3,108.8,435.2,435.2,0,0,0,0
73986,2,20170102,1,1,19,3,1,1,0,Not Canceled,116,4,2,88.4,353.6,353.6,0,0,0,1
73987,2,20170103,1,1,6,3,1,1,0,Not Canceled,6,3,2,90.1,270.3,270.3,0,0,0,1
73988,2,20170103,1,1,3,3,1,1,0,Not Canceled,12,3,1,90.1,270.3,270.3,1,0,0,1
73989,2,20161230,5,6,2,1,1,1,0,Not Canceled,177,7,4,197.5,1382.5,1382.5,0,0,0,1
73990,2,20161226,4,6,26,1,1,1,0,Not Canceled,173,11,3,117.82,1296.02,1296.02,4,0,0,1
73991,2,20170102,1,1,5,3,1,4,0,Not Canceled,40,4,2,74.8,299.2,299.2,0,0,0,0
73992,2,20170102,1,1,4,3,1,1,0,Not Canceled,36,4,2,88.4,353.6,353.6,0,0,0,1
